16793749181,1,229743374
16795753390,11,228954947
16795753401,14,82770830
16795753415,1,228954488
16798038494,1,647914116
16801458603,11,109051740
16803075505,1,31676109
16804603293,1,641372541
16804615381,1,565536626
16807024386,1,168368774
16807041973,1,28491066
16807828499,1,28578666
16813468134,1,602988249
16819635035,1,30424919
16819653710,1,32795829
16819656467,1,31240048
16819658552,1,31239529
16823032569,1,1868479330
16837845285,1,32389850
16844601553,1,105021972
16844611820,1,136751169
16844614349,1,148945514
16846059143,2,104236961
16846059145,9,97053139
16846059154,1,104236771
16850799540,1,72123302
16855028277,35,426783686
16856787873,1,93658617
16856807815,1,135164297
16866445421,1,16031809
16871797074,1,28678724
16893831890,1,19143133
16905916876,1,89944511
16905944884,1,120803445
16905947757,1,45954498
16905949965,1,1011937507
16905955690,1,750606099
16907652822,16,928915494
16907652838,32,676936537
16907652895,16,738302892
16907652911,32,487342213
16911763622,1,744520292
16911771192,1,16164327
16914545541,1,1003429325
16943119671,1,131636329
16951961168,1,28502466
16955579829,1,21768877
16967979385,1,20722417
16968011156,1,103238153
16976881555,97,26177994
16980623750,1,15559695
16997251333,1,19051911
17002157057,1,29185975
17037265681,1,19503650
17042653241,1,333720300
17054764650,1,183571724
17054769595,1,28564445
17080778044,1,141649868
17080780281,1,281557951
17086295768,1,275880232
17086298808,1,135972121
17092686454,2,128359512
17092690033,9,88338389
17092692430,11,237837715
17092694859,14,83858955
17092697444,1,82218946
17092699493,1,122581239
17092703378,1,38490395
17092705793,1,297275376
17104142229,1,26176225
17104839663,1,83758717
17107322340,1,21458056
17117346518,1,509300265
17118028987,1,30638930
17131758839,1,29450891
17143860463,1,18589257
17143876432,1,154919346
17143886235,1,174094354
17162664299,1,1284149629
17162672966,1,33031595
17163360616,1,52406951
17164068167,1,87387082
17164826862,1,47314498
17165516776,1,52820720
17169054872,1200,482874508
17191792982,1,172389725
17192546004,1,29337927
17193339714,5,159459486
17193339719,1,171231338
17194529435,1,457862347
17196240865,2,109335334
17206029610,1,259314093
17206051825,1,284065371
17217995046,1,64473760
17218022775,1,27511337
17218054417,1,72698509
17219732288,2,63607850
17219732290,1,63607846
17219732305,1,25037176
17220598129,50,24220224
17224742969,1,55519582
17230535711,1,358562882
17242659760,1,19429386
17242665037,1,196312861
17268070926,1,40823597
17268074917,1,294027138
17269501074,11,292974842
17269501085,14,108718946
17269501099,1,292974405
17283880307,1,28905178
17284127316,1,189151524
17294236659,1,1134302531
17297058422,50,177598407
17297882512,2,950777017
17301184558,998,912499837
17314448460,1,160283347
17321050854,1,271906478
17321053675,1,296849458
17333305196,1,137323810
17333308812,1,113088228
17335108788,1,111464325
17341901563,1,540233772
17345617908,1,51643768
17345622853,3,98855024
17356347107,1,25631219
17363738486,1,23436485
17366602391,1,1716614440
17371587347,1,79861722
17377020083,1,23681836
17381416504,1,155174290
17383567139,1,215031779
17394338791,1,67360186
17406996006,1,54760095
17407687993,55,52464661
17416513837,1,732496757
17416515849,1,202191453
17417970008,1,106743875
17420908063,1,93767995
17420917588,1,284517008
17420920104,1,24357584
17422325567,2,93099266
17422325569,9,93099271
17422339512,1,43923560
17427564983,1,87221970
17430129655,1,22993383
17433520037,1,25484433
17433536611,1,27939602
17435248077,1,23112618
17435250428,1,357915749
17445950330,1,42617028
17454479762,1,38469153
17458282619,837,25339215
17494844520,1,302367003
17494848053,1,85756942
17494866600,1,183445533
17494871163,1,24708147
17496427848,2,84929688
17496427850,1,84929677
17507368271,166,109531267
17507375538,1,117017352
17507378936,1,240156918
17507380947,1,267722913
17509059986,1,29015232
17511745147,1,164543354
17527802602,1,66622669
17533872547,1,586367718
17543495456,1,31734101
17543499332,1,19826831
17555599840,1,32744302
17594322557,1,147191557
17594325309,1,114287031
17594327970,1,57352219
17595827369,55,56545635
17598844391,1,24458959
17601362294,1,50395650
17615955328,1,275117653
17618449880,1,109701868
17618454136,1,136098420
17621208064,1,23275785
17630559772,1,92484289
17632350892,2,91745829
17643955481,1,79550100
17644612068,9,64115687
17657476706,1,47770191
17658239405,1,74489390
17659088835,1,52738346
17659110709,1,47674930
17668977588,1,116220665
17676006513,1,15547700
17681547223,1,48813515
17683186573,2,47979549
17683186575,9,47979554
17683186584,1,47979471
17702497945,1,24491342
17722856781,1,26470593
17722869323,1,592054357
17730587893,1,57007061
17730593294,1,43907192
17730595704,1,29864875
17730597582,1,32631335
17739232365,1,25178895
17743803787,1,34602206
17743832011,1,20381947
17750810584,1,30878500
17756208543,1,32932805
17756213479,1,188206043
17760593191,1,26422625
17780767647,1,63201245
17780782682,1,89955091
17783076107,1,23708488
17816260147,1,122757504
17821592061,1,26592195
17830856999,1,37531199
17843442033,1,35274726
17843445717,1,79673346
17845599393,3,74465321
17845599396,2,71312655
17845599398,1,78566956
17852753116,1,26638294
17855705697,1,890843563
17868337216,1,127258539
17894715434,1,44486004
17909468436,1,27988452
17915031185,6,277097780
17918758652,1,59012452
17918769502,1,826824383
17918773666,1,26491341
17919590223,1,191423437
17921147500,11,58283687
17921147511,243,58283600
17921147754,1,58280808
17926034409,1,36040806
17956229718,1,353769165
17966947112,1,26340547
17968691303,1,117447932
17981099729,1,181861701
17992510211,1,23922743
18015133234,1,45242232
18018566078,1,31343191
18019286117,1,339997263
18019301582,1,294883456
18019303991,1,31327127
18031391033,1,36219239
18031415772,1,2187345444
18031418202,1,30433672
18042802560,1,22372745
18051385291,1,21877866
18055626079,1,87990143
18056889952,29,70553968
18056889981,1,87331172
18068080319,1,231936248
18069403776,11,231179741
18069403787,489,231179610
18069404276,1,231171452
18074685705,1,32156287
18082106868,1,17660843
18084946726,1,249380947
18086629447,2,247653419
18088358628,11,103108677
18093475009,1,2114179981
18094922302,11,2113407567
18094922312,67,207671476
18097024404,1,237540676
18097029639,1,27357786
18102645777,1,2104741277
18112511019,1,23334387
18117344596,1,122183424
18121654117,1,79701058
18122583984,1,48673799
18123351614,1,54720809
18123361965,1,55496378
18124190600,1,49680201
18130084182,1,39785722
18130100825,1,27627104
18150472282,1,23206071
18206066971,1,2399846106
18206078988,1,361496375
18220568686,1,1866856591
18221383619,120,26573243
18222295452,1,54711666
18223619191,1,30362173
18242335892,1,2312472074
18242354462,1,181260538
18244692761,1050,2312472070
18244724236,1,2338152605
18246889873,1,374866996
18248501620,1,175573685
18249297762,1,569560866
18254539052,1,30135672
18254549536,50,169612545
18256341827,1,28314816
18257339618,50,27374317
18279814844,1,114276509
18279817470,1,262641654
18282185317,1,259561307
18291733888,46,239157461
18311790463,1,23568076
18311795209,1,25979749
18313231267,1,256468294
18316394339,1,116268080
18317119537,1,30566250
18339998187,1,182044726
18340000975,1,126052286
18349079812,1,19906487
18355575096,2,297873472
18355575113,1,82612781
18355575129,40,573480720
18355575138,1,42345547
18368338619,3,111682431
18370505402,1,25596974
18375493128,1,71936157
18376977363,11,71199929
18376977374,1,65913688
18376977375,1,71199775
18376994995,1,254739181
18381721546,5,31199451
18387729790,1,114159988
18391424889,11,109780234
18391424900,169,98722329
18393579013,1,110758119
18396789359,2,206938423
18398905273,1,23264290
18398910121,1,30163107
18423612134,1,116883190
18436416858,1,44839639
18436422707,1,77151599
18447534193,1,164627841
18448907608,4,160469259
18460379634,1,151559281
18460400579,1,273162249
18464305405,1,24331215
18465054841,1,268570613
18472656506,11,176591908
18472661052,489,126472297
18472672465,1,23028098
18485021978,1,308811181
18487135038,1,20955167
18497179814,1,41158257
18519802218,1,80309030
18519802391,1,570573493
18519802401,1,826795932
18544586797,1,232028102
18544608394,1,132121944
18546023529,11,229865966
18546023540,1,231331526
18546023541,1,231331493
18554891522,1,22236608
18569841918,128,805518799
18582613358,1,102075998
18606105506,1,58426457
18607827306,11,57780285
18615722116,1,42368981
18617204741,1,47273218
18618271006,1,30243022
18626318506,1,2113897038
18627055943,1,23020519
18640148092,1,633324844
18647792387,1,21145664
18649948685,1,103194435
18651848483,1,33762273
18652557549,2,398991709
18653292353,1,373053009
18656894842,1,89795096
18656900082,1,35182709
18656904841,1,22892150
18658219688,1,25357441
18668999896,1,174617229
18671029195,1,61970935
18681060376,1,219288568
18681066718,1,56045092
18682576028,50,218609709
18682576078,1,218609027
18687037200,1,25854467
18693350135,1,163670612
18693355349,1,157166180
18693357616,1,103570777
18697965921,1,1707875087
18706573420,1,44799218
18706577514,1,34960464
18706580239,1,961676166
18706582553,1,121687026
18708037685,2,121026935
18708037687,198,96206446
18708037885,1,121023233
18713445663,1,22664765
18718796007,1,181627956
18720259630,1,26343204
18721648224,2,23874998
18724118414,2,22289080
18726430061,1,19780671
18729812514,1,1997567627
18731401516,1,47833102
18731405375,1,42962598
18731407458,1,190130997
18732163189,1,1995326868
18732874023,50,175079902
18732874073,1,189386347
18743774001,1,93361406
18745647762,11,90001594
18745647773,1,90833790
18755899416,1,195800829
18755906138,1,158778770
18755911318,1,86229860
18755915643,1,195806500
18758784219,1,77787112
18759855234,100,195800835
18759855364,15,174143128
18759855397,11,84863405
18762008981,1,80481230
18769650200,136,69472564
18769668449,1,179801450
18769672213,100,195806494
18769675912,1,210585818
18772144921,15,229568578
18775811977,1,226268297
18779673185,1,198828897
18781467195,1,152373369
18782204787,1,404958974
18782210879,1,289656828
18782225491,1,280767898
18785909168,100,388148197
18785909299,15,289656838
18785909314,1,315613087
18785909368,100,286480656
18788245263,1,422415305
18788976987,1,21184504
18790450195,1,185832808
18794469634,1,252530130
18794478398,1,227716544
18794482725,1,188564737
18794496811,1,123884741
18797562897,15,226745805
18797562961,50,188564747
18797563054,15,123884731
18797563093,50,196677538
18798644063,1,288484870
18800252087,1,248358494
18801045136,1,221748016
18801051197,1,214042081
18803557006,1,140605768
18806346821,1,412016258
18806365196,1,821113137
18806427272,1,321577305
18807908836,1,1876419561
18808657542,15,412016252
18810119466,10,1836405994
18814000286,1,160886232
18816145765,2,158794905
18816854009,1,156471916
18818463283,17,95324801
18818469659,1,412016256
18818475002,1,111042099
18818487142,1,660695206
18819213049,2,150475044
18820716495,1,153352229
18820735982,1,81244764
18821442515,15,423664546
18821442564,11,89919982
18821442575,399,86458998
18822264683,17,90485505
18823734195,1,19473223
18827620066,1,145906770
18831490992,1,98703007
18831504924,15,671446283
18842559692,1,413914736
18844204218,1,164586400
18844215726,1,165188838
18846994634,15,164586394
18846994649,1,180720916
18846994731,15,165188828
18847911534,1,408482216
18857251968,1,756005509
18858729639,11,650593684
18858729650,78,80450244
18859640391,1,99418186
18859657839,1,128827592
18860383865,1,97883471
18860403790,1,94025103
18862697321,1,25981336
18869739834,1,741910268
18869747909,1,265722607
18869752562,1,235188610
18869756623,1,240581503
18869763752,1,180666169
18872824808,15,290558889
18872824852,15,261475585
18872824886,11,239817617
18872824897,1,239817086
18876701983,24,36624092
18880102368,1,147092604
18881631617,1,29152990
18883564698,1,34036918
18883569750,1,573135967
18883572224,1,445610492
18883574059,1,204696899
18887119401,1,131093897
18892273437,1,219676765
18893009934,2,127483143
18895348632,17,74386188
18896786066,1,267265166
18897607861,1,122873437
18901824386,1,21439060
18904976400,1,228655763
18906429739,1,161953790
18908678247,2,159701970
18910919101,17,118490026
18913647584,1,154615453
18919029422,1,117056514
18930963402,1,28857239
18930978305,11,100424088
18930981383,1,507127484
18930987830,1,380028827
18932425609,60,506207609
18932425694,2,379109360
18932425696,18,379109369
18933401896,1,27576930
18940748635,1,95341821
18957323196,1,363945184
18958892363,1,27040958
18959739349,15,359994061
18962920667,1,34163870
18969676137,1,93715474
18969682765,1,127364284
18969685810,1,124552274
18971940489,15,92972866
18988577400,1,583334146
18994334529,1,92366027
18997494923,1,116737828
18998549967,1,27111259
19004993968,1,244391509
19007073944,100,92366017
19007078688,1,130332944
19008456891,1,54617368
19009142383,50,130332954
19009142433,1,160654037
19019887426,1,65666064
19021166657,1,16685460
19021927029,11,64843441
19031347542,1,290861013
19032147142,1,437195944
19032152304,1,43781164
19032159644,1,137923498
19033566727,1,51699448
19035036844,15,436339576
19035036879,11,41609294
19035036890,1,42924432
19035062322,1,20937664
19042931214,1,147899131
19044843458,1,2581835883
19044846574,100,123345479
19047179556,1,30237455
19057648980,1,249183453
19057655952,1,110618497
19059962998,15,247801813
19059963013,1,247801155
19059963052,15,110618491
19064248240,1,131124150
19069854478,1,351627031
19069861347,1,209621014
19069863852,1,127612271
19069866059,1,26355237
19072010158,15,351627025
19072699014,1,373605983
19082565554,1,2496903256
19084466000,1050,2496903254
19084467050,1,2519177756
19095561963,1,287232519
19095580067,1,2677678972
19095582306,1,304528652
19097465813,15,287232529
19107676303,1,41180032
19107678847,1,51967259
19107680956,1,368203820
19109977515,100,367361185
19115190199,1,361264490
19119589381,1,146699812
19119591804,1,3200787596
19119598337,1,62841269
19119606428,1,193152856
19119612466,1,145877302
19121756984,1,3200016899
19121756985,1,3200016883
19121757005,11,62070541
19121757016,165,50378894
19121757224,15,192379634
19121757258,11,129844938
19121757269,1,140814364
19124340266,1,58737618
19125893617,1,140143641
19132762433,1,27749996
19135932631,1,177534517
19151970975,1,438082381
19158477770,1,365371439
19158483377,1,223547560
19158491321,1,772731821
19160802304,15,365371445
19160802319,1,388996267
19160802345,9,221604862
19160802354,7,220710312
19160821358,1,220890895
19184589156,1,295575666
19184594153,1,29038479
19187148411,15,319801592
19187148426,1,319801317
19196739704,1,56022273
19196746569,1,2546694245
19198215559,11,53950264
19198215570,1,53926487
19198215607,1000,2544621809
19199619236,1,2540927128
19207971411,1,16235241
19207973732,1,96256772
19210362474,1,278383648
19214913434,1,32236364
19215839990,1,25697406
19221058254,31,383069100
19221063771,1,269891269
19221068373,1,203153101
19221071400,1,37705658
19223443146,15,269057005
19224892061,31,328077821
19225723968,11,189129324
19225723976,3,26974738
19225723984,3,527411409
19233742312,1,23748767
19249206252,1,34894297
19271943853,1,28295313
19275125650,1,138691765
19277457252,1,22885421
19283115302,1,126142410
19283136062,1,445658842
19283145618,1,151817190
19283148220,1,145763731
19285591967,11,89783409
19285591978,1,125415590
19285592023,15,444932377
19285615041,1,27175837
19295284012,15,157954272
19296008578,1,433713149
19304340626,1,291940383
19332240278,1,52478379
19332246147,1,147882752
19332973921,1,45620276
19332987053,1,251072290
19332989823,1,346530812
19335232426,15,367273801
19345566195,1,51197599
19345574094,1,25143026
19345591280,1,274387069
19345610928,1,60712711
19345615079,1,433464263
19348976139,15,271342702
19348976309,512,2115315873
19353413502,1,48584631
19358187152,11,48585142
19358232589,1,48584812
19358240033,15,421336580
19361140406,2,30458407
19363369490,1,18524248
19365047422,1,18568863
19367776350,1,219383084
19368739550,11,31356937
19370167087,1,378461000
19370890961,10,2947368107
19372439710,58,1336948998
19375312521,52,283873810
19376101654,16,19858707
19376102821,17,48499717
19377932619,2,32429861
19377932643,219,25761602
19377933501,1,1330887205
19380852462,5,14899631
19383429697,10,2935441128
19383451784,10,2935440832
19385322879,1,56597412
19387183428,1,42735399
19394042040,1,1170372062
19394812471,1,845258455
19395600151,1,790148132
19401929473,1,305128901
19403979511,1,312880799
19406940565,1,46751128
19408762793,1,27896881
19408765545,1,157388179
19409689995,1,88774239
19409690012,1,79190859
19409690020,1,58089133
19410777414,11,140148184
19410777425,303,79196614
19410777728,1,152871452
19433181895,1,127099169
19436158982,15,127099179
19436158997,1,152748038
19443021488,1,26765205
19444664926,14,423541253
19445423241,1,130543382
19458126040,1,78882888
19469923709,1,234166474
19469926180,1,184421198
19472212569,15,175701245
19477047355,1,177593516
19483108690,1,372354566
19483111110,1,118736016
19485504927,15,117233580
19485531548,1,71801176
19486340442,1,116317999
19495911128,1,137179408
19495917668,1,247913802
19495922360,1,66961995
19498049236,2,135081461
19498049238,1,135081459
19498049239,1,135080707
19498049316,15,237739449
19498049331,1,245815124
19498049353,11,64864116
19498049364,1,64863442
19504354888,1,19741887
19505214041,1,626325707
19507649304,1,761278805
19508602759,1,67723213
19508607296,1,115724534
19508609475,1,39275340
19508611755,1,68505056
19508613846,1,183678410
19510920258,1,114967725
19520872452,1,57882905
19520876390,15,104219600
19520879094,1,3336044761
19520882033,1,31861167
19525692061,1,20496399
19527342992,1,25390095
19528912020,1,24979488
19533174476,1,793602862
19533179582,1,314369212
19536347497,15,793602852
19536347512,1,816478247
19536347587,1,315885383
19545416642,15,305868771
19547789870,1,29332577
19549339650,120,28472152
19550175706,1,27698501
19567513209,4,101323995
19569122832,1,36083732
19570478170,1,165338527
19572547828,15,163874267
19572547843,1,163874041
19573286117,1,79571975
19580280319,1,25449544
19582652924,16,1692796945
19582661425,17,235496208
19585622545,1,831403921
19594617101,1,237283701
19594622783,1,125843808
19596842230,46,213539402
19596876958,1,235467840
19607300907,16,3553425708
19607303535,15,3055481594
19607305692,1,3224914341
19607311261,1,151037041
19607315770,1,199912811
19609556847,2,3224180827
19609556885,15,175186803
19611398171,1,22006824
19620743788,8,3211151491
19620758111,1,263846391
19622575516,1,359170114
19623319692,15,262025594
19623354844,1,323242248
19624324557,1,339367720
19645617834,1,158310518
19645623860,1,61982666
19645628676,1,376335304
19647970818,15,176168290
19647970857,11,61221958
19649550025,1,322042478
19651056295,1,132999829
19651073558,2,320605428
19652501428,38,266197953
19653548086,1,54795161
19658161602,1,276970087
19658166114,1,127336167
19658172783,1,78447640
19658176793,1,120052902
19658919930,1,292395113
19660325333,15,150798877
19660325372,5,76994805
19660325400,11,120052912
19660325411,290,90597944
19660347813,2,274631453
19661783371,2,287223019
19661984080,38,252472614
19662689654,38,289596626
19663438107,1,73451252
19669710515,1,301681464
19670617318,1,124681205
19670637457,1,527411409
19671420866,1,213445139
19675387389,1,29452199
19675389634,1,260368879
19680619358,1,272090923
19682836333,15,527411403
19705643081,1,105336327
19707272550,1,297273652
19709086388,11,260224054
19709086399,1,296446050
19710812343,1,3511551857
19711560163,1,2792799229
19712273546,1,2476176574
19713737549,1,21982242
19719784178,1,114725453
19723477932,1,281293156
19731243484,1,140179311
19732866300,1,573701543
19733597066,15,131844626
19743647194,1,259601570
19744368542,1,480005206
19756075350,1,167457194
19756081083,1,158843564
19756086493,1,302144971
19758327162,70,150697380
19758327266,15,149157937
19759152600,1,165045194
19765836124,140,56012654
19765836176,2,58133572
19767960454,1,21592721
19769400466,15,287528831
19769404018,1,111898087
19781725226,15,126484521
19790951642,1,118021820
19793325209,1,78751220
19794276498,1,193391924
19796102424,11,191532827
19796102435,1,192566619
19796123919,1,119510118
19800093847,1,258957650
19803777309,1,42361994
19804511221,1,15898073
19805303572,1,65846403
19806079932,1,106597879
19806092107,1,47131930
19807181141,1,62123332
19807190049,1,37373872
19807192982,1,103348145
19807195657,1,28471189
19811857800,1,348407622
19814211034,1,97174582
19819682344,1,37356533
19819685417,1,267938127
19819690436,15,90865984
19819693177,1,186845904
19819698071,1,48461343
19821919755,15,289628509
19821919770,1,289628343
